age,year,id_person,education,marital_stat,race,hisp_origin,sex
78,94,70046,0,0,0,0,0
84,94,70072,0,0,0,0,0
82,94,70089,0,0,0,0,0
76,94,70130,0,0,0,0,0
90,95,70170,0,0,0,0,0
38,95,70310,0,0,0,0,0
67,94,70384,0,0,0,0,0
85,95,70433,0,0,0,0,0
62,95,70454,0,0,0,0,0
39,94,70487,0,0,0,0,0
90,95,70524,0,0,0,0,0
64,95,70535,0,0,0,0,0
72,95,70557,0,0,0,0,0
79,94,70606,0,0,0,0,0
76,94,70632,0,0,0,0,0
81,95,70727,0,0,0,0,0
69,95,70752,0,0,0,0,0
77,94,70886,0,0,0,0,0
78,95,70906,0,0,0,0,0
75,95,70936,0,0,0,0,0
81,94,70958,0,0,0,0,0
64,94,70966,0,0,0,0,0
44,95,71055,0,0,0,0,0
67,95,71124,0,0,0,0,0
64,95,71256,0,0,0,0,0
82,94,71320,0,0,0,0,0
66,95,71421,0,0,0,0,0
78,94,71495,0,0,0,0,0
75,95,71632,0,0,0,0,0
51,94,71689,0,0,0,0,0
59,94,71696,0,0,0,0,0
63,95,71772,0,0,0,0,0
88,95,71998,0,0,0,0,0
50,95,72092,0,0,0,0,0
55,94,72138,0,0,0,0,0
74,95,72250,0,0,0,0,0
72,95,72284,0,0,0,0,0
84,95,72294,0,0,0,0,0
47,94,72629,0,0,0,0,0
76,95,72740,0,0,0,0,0
67,94,72742,0,0,0,0,0
90,95,72745,0,0,0,0,0
78,94,72806,0,0,0,0,0
75,95,72933,0,0,0,0,0
54,94,72980,0,0,0,0,0
77,94,73068,0,0,0,0,0
72,95,73106,0,0,0,0,0
75,94,73280,0,0,0,0,0
63,94,73291,0,0,0,0,0
70,94,73332,0,0,0,0,0
61,94,73345,0,0,0,0,0
79,94,73376,0,0,0,0,0
70,95,73556,0,0,0,0,0
82,95,73616,0,0,0,0,0
73,95,73767,0,0,0,0,0
80,95,73788,0,0,0,0,0
70,95,74043,0,0,0,0,0
67,94,74104,0,0,0,0,0
75,94,74105,0,0,0,0,0
81,94,74171,0,0,0,0,0
65,94,74220,0,0,0,0,0
64,94,74231,0,0,0,0,0
65,95,74246,0,0,0,0,0
70,95,74452,0,0,0,0,0
87,95,74462,0,0,0,0,0
88,94,74612,0,0,0,0,0
85,94,74618,0,0,0,0,0
84,94,74620,0,0,0,0,0
73,95,74948,0,0,0,0,0
82,94,75014,0,0,0,0,0
86,95,75040,0,0,0,0,0
57,95,75041,0,0,0,0,0
53,95,75043,0,0,0,0,0
69,94,75101,0,0,0,0,0
89,94,75107,0,0,0,0,0
77,94,75183,0,0,0,0,0
81,95,75252,0,0,0,0,0
55,95,75275,0,0,0,0,0
88,95,75362,0,0,0,0,0
60,95,75452,0,0,0,0,0
77,94,75506,0,0,0,0,0
87,95,75677,0,0,0,0,0
74,95,75727,0,0,0,0,0
77,94,75738,0,0,0,0,0
71,94,75779,0,0,0,0,0
90,95,75792,0,0,0,0,0
67,94,75916,0,0,0,0,0
83,94,76029,0,0,0,0,0
74,94,76045,0,0,0,0,0
81,94,76244,0,0,0,0,0
76,95,76320,0,0,0,0,0
70,94,76429,0,0,0,0,0
60,94,76507,0,0,0,0,0
83,95,76749,0,0,0,0,0
66,95,76789,0,0,0,0,0
64,94,76875,0,0,0,0,0
80,95,77068,0,0,0,0,0
86,95,77141,0,0,0,0,0
86,94,77235,0,0,0,0,0
88,95,77476,0,0,0,0,0
69,94,77540,0,0,0,0,0
77,94,77587,0,0,0,0,0
90,94,77646,0,0,0,0,0
90,94,77701,0,0,0,0,0
72,94,77879,0,0,0,0,0
44,95,77887,0,0,0,0,0
79,94,77923,0,0,0,0,0
61,95,77986,0,0,0,0,0
48,94,78095,0,0,0,0,0
70,94,78115,0,0,0,0,0
55,94,78261,0,0,0,0,0
82,94,78294,0,0,0,0,0
62,94,78479,0,0,0,0,0
89,95,78484,0,0,0,0,0
68,94,78680,0,0,0,0,0
79,95,78830,0,0,0,0,0
89,95,78911,0,0,0,0,0
77,94,78957,0,0,0,0,0
76,95,79042,0,0,0,0,0
87,95,79068,0,0,0,0,0
61,95,79232,0,0,0,0,0
70,94,79235,0,0,0,0,0
76,94,79335,0,0,0,0,0
36,95,79379,0,0,0,0,0
70,94,79487,0,0,0,0,0
55,95,79543,0,0,0,0,0
71,94,79564,0,0,0,0,0
65,95,79798,0,0,0,0,0
78,94,79817,0,0,0,0,0
72,95,79986,0,0,0,0,0
69,94,80015,0,0,0,0,0
78,95,80093,0,0,0,0,0
73,95,80113,0,0,0,0,0
81,95,80151,0,0,0,0,0
79,95,80197,0,0,0,0,0
77,94,80263,0,0,0,0,0
74,94,80467,0,0,0,0,0
84,95,80485,0,0,0,0,0
69,95,80511,0,0,0,0,0
72,94,80626,0,0,0,0,0
75,94,80652,0,0,0,0,0
72,94,80675,0,0,0,0,0
83,94,80728,0,0,0,0,0
86,94,80745,0,0,0,0,0
76,94,80827,0,0,0,0,0
82,94,80835,0,0,0,0,0
71,95,80959,0,0,0,0,0
89,95,81111,0,0,0,0,0
47,94,81181,0,0,0,0,0
74,95,81211,0,0,0,0,0
80,94,81344,0,0,0,0,0
76,95,81364,0,0,0,0,0
71,94,81365,0,0,0,0,0
63,94,81411,0,0,0,0,0
73,94,81479,0,0,0,0,0
80,95,81521,0,0,0,0,0
59,95,81722,0,0,0,0,0
68,95,81936,0,0,0,0,0
81,95,82329,0,0,0,0,0
75,94,82340,0,0,0,0,0
73,95,82418,0,0,0,0,0
71,94,82472,0,0,0,0,0
85,94,82687,0,0,0,0,0
84,95,82737,0,0,0,0,0
75,95,82755,0,0,0,0,0
69,94,82790,0,0,0,0,0
60,94,83020,0,0,0,0,0
87,95,83102,0,0,0,0,0
77,95,83199,0,0,0,0,0
64,95,83220,0,0,0,0,0
66,95,83316,0,0,0,0,0
67,94,83569,0,0,0,0,0
63,94,83597,0,0,0,0,0
82,94,83601,0,0,0,0,0
57,95,83635,0,0,0,0,0
52,95,83747,0,0,0,0,0
77,94,83859,0,0,0,0,0
46,95,83901,0,0,0,0,0
70,94,84202,0,0,0,0,0
78,94,84280,0,0,0,0,0
66,95,84330,0,0,0,0,0
85,94,84387,0,0,0,0,0
74,95,84659,0,0,0,0,0
68,95,84693,0,0,0,0,0
65,94,84718,0,0,0,0,0
68,94,84887,0,0,0,0,0
75,95,84891,0,0,0,0,0
83,94,84938,0,0,0,0,0
66,94,85045,0,0,0,0,0
59,95,85386,0,0,0,0,0
81,95,85440,0,0,0,0,0
61,94,85496,0,0,0,0,0
84,94,85566,0,0,0,0,0
76,94,85613,0,0,0,0,0
75,94,85663,0,0,0,0,0
70,94,85861,0,0,0,0,0
75,94,85885,0,0,0,0,0
79,94,85922,0,0,0,0,0
77,94,85954,0,0,0,0,0
81,95,86242,0,0,0,0,0
49,95,86382,0,0,0,0,0
70,94,86611,0,0,0,0,0
82,95,86662,0,0,0,0,0
84,94,86703,0,0,0,0,0
76,95,86744,0,0,0,0,0
81,95,86776,0,0,0,0,0
82,95,87111,0,0,0,0,0
81,94,87122,0,0,0,0,0
60,95,87228,0,0,0,0,0
75,94,87392,0,0,0,0,0
79,95,87432,0,0,0,0,0
66,94,87635,0,0,0,0,0
86,94,87707,0,0,0,0,0
73,95,87911,0,0,0,0,0
47,94,87942,0,0,0,0,0
86,94,87994,0,0,0,0,0
48,94,88099,0,0,0,0,0
78,95,88102,0,0,0,0,0
54,95,88310,0,0,0,0,0
65,95,88560,0,0,0,0,0
69,95,88786,0,0,0,0,0
56,94,88827,0,0,0,0,0
63,94,88881,0,0,0,0,0
83,94,89127,0,0,0,0,0
69,95,89208,0,0,0,0,0
78,94,89236,0,0,0,0,0
70,94,89271,0,0,0,0,0
78,95,89374,0,0,0,0,0
78,95,89424,0,0,0,0,0
71,94,89434,0,0,0,0,0
57,95,89524,0,0,0,0,0
74,95,89780,0,0,0,0,0
74,95,89853,0,0,0,0,0
90,94,90139,0,0,0,0,0
85,94,90314,0,0,0,0,0
73,94,90373,0,0,0,0,0
78,94,90427,0,0,0,0,0
90,94,90439,0,0,0,0,0
78,94,90470,0,0,0,0,0
82,94,90684,0,0,0,0,0
76,94,90691,0,0,0,0,0
63,95,90706,0,0,0,0,0
62,95,90762,0,0,0,0,0
74,95,90925,0,0,0,0,0
76,95,90945,0,0,0,0,0
72,95,90976,0,0,0,0,0
81,94,91055,0,0,0,0,0
90,95,91273,0,0,0,0,0
62,95,91327,0,0,0,0,0
72,95,91403,0,0,0,0,0
72,94,91543,0,0,0,0,0
75,95,91673,0,0,0,0,0
72,95,91967,0,0,0,0,0
63,95,91985,0,0,0,0,0
74,95,91988,0,0,0,0,0
61,95,92010,0,0,0,0,0
65,94,92054,0,0,0,0,0
80,95,92082,0,0,0,0,0
64,94,92106,0,0,0,0,0
85,95,92183,0,0,0,0,0
82,95,92185,0,0,0,0,0
83,94,92719,0,0,0,0,0
72,95,92765,0,0,0,0,0
79,95,92787,0,0,0,0,0
70,94,92958,0,0,0,0,0
65,95,93070,0,0,0,0,0
67,94,93104,0,0,0,0,0
72,95,93148,0,0,0,0,0
74,94,93169,0,0,0,0,0
75,94,93220,0,0,0,0,0
70,95,93352,0,0,0,0,0
66,94,93449,0,0,0,0,0
88,95,93519,0,0,0,0,0
84,95,93706,0,0,0,0,0
86,94,93916,0,0,0,0,0
82,94,94002,0,0,0,0,0
49,94,94081,0,0,0,0,0
85,94,94113,0,0,0,0,0
68,94,94192,0,0,0,0,0
48,94,94212,0,0,0,0,0
69,94,94233,0,0,0,0,0
89,94,94282,0,0,0,0,0
49,94,94328,0,0,0,0,0
61,95,94335,0,0,0,0,0
69,94,94513,0,0,0,0,0
80,94,94548,0,0,0,0,0
85,95,94607,0,0,0,0,0
74,95,94675,0,0,0,0,0
89,94,95045,0,0,0,0,0
87,94,95111,0,0,0,0,0
73,94,95132,0,0,0,0,0
74,94,95161,0,0,0,0,0
72,94,95180,0,0,0,0,0
74,95,95294,0,0,0,0,0
75,95,95323,0,0,0,0,0
47,95,95531,0,0,0,0,0
62,94,95555,0,0,0,0,0
86,95,95615,0,0,0,0,0
86,94,95680,0,0,0,0,0
87,94,95684,0,0,0,0,0
74,94,95761,0,0,0,0,0
71,94,95853,0,0,0,0,0
66,95,95999,0,0,0,0,0
86,94,96017,0,0,0,0,0
72,94,96178,0,0,0,0,0
68,94,96425,0,0,0,0,0
71,95,96478,0,0,0,0,0
70,95,96512,0,0,0,0,0
71,95,96573,0,0,0,0,0
87,94,96612,0,0,0,0,0
72,95,96632,0,0,0,0,0
80,94,96644,0,0,0,0,0
87,95,96656,0,0,0,0,0
72,95,96757,0,0,0,0,0
90,95,96812,0,0,0,0,0
84,95,96990,0,0,0,0,0
70,95,97040,0,0,0,0,0
73,94,97165,0,0,0,0,0
59,94,97483,0,0,0,0,0
54,94,97543,0,0,0,0,0
66,94,97631,0,0,0,0,0
66,94,97817,0,0,0,0,0
64,94,97839,0,0,0,0,0
73,95,97962,0,0,0,0,0
63,94,97995,0,0,0,0,0
80,95,98147,0,0,0,0,0
76,94,98208,0,0,0,0,0
73,95,98485,0,0,0,0,0
55,94,98592,0,0,0,0,0
68,94,98620,0,0,0,0,0
69,94,98727,0,0,0,0,0
64,94,98840,0,0,0,0,0
64,94,98916,0,0,0,0,0
76,94,99121,0,0,0,0,0
65,94,99255,0,0,0,0,0
48,95,99280,0,0,0,0,0
77,95,99388,0,0,0,0,0
74,94,99423,0,0,0,0,0
61,94,99459,0,0,0,0,0
83,94,99540,0,0,0,0,0
78,95,99651,0,0,0,0,0
56,95,99657,0,0,0,0,0
42,95,99693,0,0,0,0,0
73,94,99709,0,0,0,0,0
81,94,99770,0,0,0,0,0
64,94,99837,0,0,0,0,0
75,95,100004,0,0,0,0,0
52,94,100196,0,0,0,0,0
80,94,100395,0,0,0,0,0
64,94,100396,0,0,0,0,0
80,95,100424,0,0,0,0,0
73,94,100529,0,0,0,0,0
77,95,100551,0,0,0,0,0
77,94,100563,0,0,0,0,0
74,95,100569,0,0,0,0,0
75,94,100575,0,0,0,0,0
69,95,100657,0,0,0,0,0
85,94,100689,0,0,0,0,0
70,95,100762,0,0,0,0,0
54,94,100905,0,0,0,0,0
74,94,100921,0,0,0,0,0
73,95,100932,0,0,0,0,0
82,95,100957,0,0,0,0,0
54,94,101024,0,0,0,0,0
88,95,101105,0,0,0,0,0
66,95,101547,0,0,0,0,0
82,94,101616,0,0,0,0,0
70,95,101666,0,0,0,0,0
70,95,101775,0,0,0,0,0
69,95,101882,0,0,0,0,0
75,94,101973,0,0,0,0,0
66,95,102218,0,0,0,0,0
61,94,102291,0,0,0,0,0
79,95,102338,0,0,0,0,0
60,94,102379,0,0,0,0,0
70,95,102449,0,0,0,0,0
68,95,102458,0,0,0,0,0
82,95,102512,0,0,0,0,0
80,94,102522,0,0,0,0,0
83,94,102612,0,0,0,0,0
57,94,103049,0,0,0,0,0
37,94,103058,0,0,0,0,0
72,94,103155,0,0,0,0,0
80,95,103184,0,0,0,0,0
77,94,103231,0,0,0,0,0
66,94,103264,0,0,0,0,0
75,94,103359,0,0,0,0,0
73,95,103379,0,0,0,0,0
73,95,103411,0,0,0,0,0
78,94,103442,0,0,0,0,0
76,95,103446,0,0,0,0,0
73,95,103544,0,0,0,0,0
66,95,103707,0,0,0,0,0
70,94,103718,0,0,0,0,0
64,94,103719,0,0,0,0,0
68,94,103725,0,0,0,0,0
71,95,103728,0,0,0,0,0
76,94,103826,0,0,0,0,0
87,95,103929,0,0,0,0,0
72,94,103965,0,0,0,0,0
75,94,104040,0,0,0,0,0
77,95,104208,0,0,0,0,0
74,94,104268,0,0,0,0,0
65,94,104411,0,0,0,0,0
71,95,104450,0,0,0,0,0
48,94,104484,0,0,0,0,0
81,95,104549,0,0,0,0,0
86,95,104662,0,0,0,0,0
74,95,104723,0,0,0,0,0
67,95,104790,0,0,0,0,0
73,95,104939,0,0,0,0,0
68,95,104986,0,0,0,0,0
33,94,105029,0,0,0,0,0
79,94,105065,0,0,0,0,0
85,95,105089,0,0,0,0,0
70,94,105181,0,0,0,0,0
70,95,105449,0,0,0,0,0
69,94,105451,0,0,0,0,0
63,95,105600,0,0,0,0,0
65,95,105609,0,0,0,0,0
73,95,105635,0,0,0,0,0
90,95,105740,0,0,0,0,0
69,95,105762,0,0,0,0,0
77,94,105766,0,0,0,0,0
84,94,105907,0,0,0,0,0
71,94,105996,0,0,0,0,0
68,94,106007,0,0,0,0,0
74,94,106090,0,0,0,0,0
71,95,106215,0,0,0,0,0
71,95,106221,0,0,0,0,0
68,95,106292,0,0,0,0,0
78,94,106379,0,0,0,0,0
80,95,106628,0,0,0,0,0
77,94,106751,0,0,0,0,0
85,95,106779,0,0,0,0,0
66,94,106796,0,0,0,0,0
51,95,106892,0,0,0,0,0
53,95,106925,0,0,0,0,0
79,94,107122,0,0,0,0,0
63,94,107187,0,0,0,0,0
59,95,107271,0,0,0,0,0
67,95,107276,0,0,0,0,0
68,95,107382,0,0,0,0,0
77,94,107546,0,0,0,0,0
77,95,107551,0,0,0,0,0
72,94,107567,0,0,0,0,0
85,95,107810,0,0,0,0,0
58,95,108080,0,0,0,0,0
81,94,108286,0,0,0,0,0
79,94,108324,0,0,0,0,0
73,94,108344,0,0,0,0,0
86,94,108394,0,0,0,0,0
72,95,108574,0,0,0,0,0
70,95,108610,0,0,0,0,0
85,95,108702,0,0,0,0,0
62,94,108728,0,0,0,0,0
63,95,108779,0,0,0,0,0
60,94,108853,0,0,0,0,0
76,95,109011,0,0,0,0,0
74,94,109034,0,0,0,0,0
74,94,109086,0,0,0,0,0
71,94,109116,0,0,0,0,0
62,94,109189,0,0,0,0,0
77,94,109216,0,0,0,0,0
65,94,109373,0,0,0,0,0
81,95,109575,0,0,0,0,0
90,94,109703,0,0,0,0,0
80,94,109788,0,0,0,0,0
53,95,109841,0,0,0,0,0
75,94,110184,0,0,0,0,0
84,94,110214,0,0,0,0,0
77,94,110246,0,0,0,0,0
69,95,110266,0,0,0,0,0
70,94,110439,0,0,0,0,0
68,95,110463,0,0,0,0,0
88,95,110497,0,0,0,0,0
80,94,110509,0,0,0,0,0
71,94,110768,0,0,0,0,0
66,94,111041,0,0,0,0,0
64,94,111062,0,0,0,0,0
81,95,111183,0,0,0,0,0
66,94,111185,0,0,0,0,0
70,94,111263,0,0,0,0,0
68,94,111362,0,0,0,0,0
71,94,111371,0,0,0,0,0
69,94,111396,0,0,0,0,0
74,95,111508,0,0,0,0,0
67,95,111523,0,0,0,0,0
35,95,111570,0,0,0,0,0
71,95,111582,0,0,0,0,0
77,95,111654,0,0,0,0,0
80,95,111682,0,0,0,0,0
62,95,111843,0,0,0,0,0
70,94,111859,0,0,0,0,0
80,95,111932,0,0,0,0,0
75,95,111988,0,0,0,0,0
76,95,111995,0,0,0,0,0
71,95,112144,0,0,0,0,0
77,95,112407,0,0,0,0,0
64,95,112610,0,0,0,0,0
72,95,112616,0,0,0,0,0
83,95,112672,0,0,0,0,0
83,95,112677,0,0,0,0,0
62,94,112697,0,0,0,0,0
53,95,112724,0,0,0,0,0
84,94,112743,0,0,0,0,0
76,94,112747,0,0,0,0,0
60,94,112776,0,0,0,0,0
59,95,112915,0,0,0,0,0
71,95,112966,0,0,0,0,0
65,94,113051,0,0,0,0,0
78,95,113098,0,0,0,0,0
69,94,113121,0,0,0,0,0
75,95,113285,0,0,0,0,0
74,95,113512,0,0,0,0,0
83,95,113935,0,0,0,0,0
60,94,114019,0,0,0,0,0
70,94,114073,0,0,0,0,0
72,95,114203,0,0,0,0,0
63,95,114241,0,0,0,0,0
49,95,114270,0,0,0,0,0
72,95,114277,0,0,0,0,0
59,94,114452,0,0,0,0,0
73,95,114564,0,0,0,0,0
62,94,114608,0,0,0,0,0
71,94,114622,0,0,0,0,0
68,95,114664,0,0,0,0,0
77,94,114683,0,0,0,0,0
82,94,114741,0,0,0,0,0
70,94,114844,0,0,0,0,0
90,94,114887,0,0,0,0,0
83,94,114991,0,0,0,0,0
76,95,115077,0,0,0,0,0
69,94,115307,0,0,0,0,0
67,94,115438,0,0,0,0,0
72,94,115457,0,0,0,0,0
33,95,115776,0,0,0,0,0
72,94,115924,0,0,0,0,0
58,95,115995,0,0,0,0,0
72,94,116171,0,0,0,0,0
71,94,116219,0,0,0,0,0
48,95,116225,0,0,0,0,0
49,94,116276,0,0,0,0,0
72,94,116337,0,0,0,0,0
80,94,116434,0,0,0,0,0
41,94,116447,0,0,0,0,0
72,94,116459,0,0,0,0,0
77,94,116666,0,0,0,0,0
66,95,116740,0,0,0,0,0
87,94,116831,0,0,0,0,0
85,94,116959,0,0,0,0,0
73,94,117048,0,0,0,0,0
66,95,117316,0,0,0,0,0
78,94,117589,0,0,0,0,0
66,94,117591,0,0,0,0,0
74,94,117766,0,0,0,0,0
49,94,117921,0,0,0,0,0
80,95,117975,0,0,0,0,0
65,94,118081,0,0,0,0,0
71,95,118084,0,0,0,0,0
83,95,118104,0,0,0,0,0
74,94,118353,0,0,0,0,0
83,95,118355,0,0,0,0,0
75,94,118593,0,0,0,0,0
79,94,118607,0,0,0,0,0
72,94,118660,0,0,0,0,0
85,94,118690,0,0,0,0,0
65,95,118692,0,0,0,0,0
42,95,118763,0,0,0,0,0
77,95,118792,0,0,0,0,0
64,95,118948,0,0,0,0,0
89,95,118965,0,0,0,0,0
61,94,118973,0,0,0,0,0
61,94,119019,0,0,0,0,0
70,94,119039,0,0,0,0,0
72,94,119086,0,0,0,0,0
66,95,119097,0,0,0,0,0
87,94,119099,0,0,0,0,0
37,94,119104,0,0,0,0,0
65,95,119121,0,0,0,0,0
70,95,119136,0,0,0,0,0
59,94,119161,0,0,0,0,0
89,95,119334,0,0,0,0,0
83,94,119622,0,0,0,0,0
69,94,119836,0,0,0,0,0
80,94,119935,0,0,0,0,0
67,94,120035,0,0,0,0,0
80,94,120145,0,0,0,0,0
80,94,120294,0,0,0,0,0
89,95,120311,0,0,0,0,0
71,95,120370,0,0,0,0,0
72,95,120376,0,0,0,0,0
40,95,120460,0,0,0,0,0
90,94,120466,0,0,0,0,0
62,94,120490,0,0,0,0,0
80,95,120578,0,0,0,0,0
83,95,120751,0,0,0,0,0
75,94,120847,0,0,0,0,0
71,94,120956,0,0,0,0,0
63,95,121137,0,0,0,0,0
84,94,121240,0,0,0,0,0
69,94,121256,0,0,0,0,0
67,94,121444,0,0,0,0,0
69,94,121453,0,0,0,0,0
46,94,121607,0,0,0,0,0
74,95,121729,0,0,0,0,0
74,95,121881,0,0,0,0,0
49,95,122020,0,0,0,0,0
70,94,122040,0,0,0,0,0
76,95,122143,0,0,0,0,0
65,95,122155,0,0,0,0,0
85,94,122337,0,0,0,0,0
81,95,122359,0,0,0,0,0
70,94,122391,0,0,0,0,0
61,94,122551,0,0,0,0,0
86,94,122665,0,0,0,0,0
60,94,122817,0,0,0,0,0
76,95,123001,0,0,0,0,0
90,94,123005,0,0,0,0,0
81,95,123024,0,0,0,0,0
68,95,123340,0,0,0,0,0
76,94,123354,0,0,0,0,0
72,94,123490,0,0,0,0,0
72,94,123534,0,0,0,0,0
85,95,123558,0,0,0,0,0
90,94,123608,0,0,0,0,0
74,95,123627,0,0,0,0,0
70,94,123657,0,0,0,0,0
63,94,123672,0,0,0,0,0
64,94,123688,0,0,0,0,0
77,94,123748,0,0,0,0,0
73,94,123759,0,0,0,0,0
86,94,123881,0,0,0,0,0
75,95,123967,0,0,0,0,0
73,94,123978,0,0,0,0,0
76,95,124124,0,0,0,0,0
67,95,124172,0,0,0,0,0
65,95,124182,0,0,0,0,0
73,94,124183,0,0,0,0,0
68,95,124207,0,0,0,0,0
44,95,124251,0,0,0,0,0
73,95,124325,0,0,0,0,0
84,94,124344,0,0,0,0,0
82,94,124397,0,0,0,0,0
76,94,124454,0,0,0,0,0
60,95,124532,0,0,0,0,0
90,94,124606,0,0,0,0,0
66,94,124644,0,0,0,0,0
74,95,124895,0,0,0,0,0
77,95,124911,0,0,0,0,0
86,95,125167,0,0,0,0,0
77,94,125206,0,0,0,0,0
66,95,125225,0,0,0,0,0
77,95,125395,0,0,0,0,0
87,95,125478,0,0,0,0,0
52,94,125503,0,0,0,0,0
58,94,125517,0,0,0,0,0
74,95,125654,0,0,0,0,0
77,94,125713,0,0,0,0,0
74,94,125740,0,0,0,0,0
80,95,125774,0,0,0,0,0
84,94,125800,0,0,0,0,0
55,94,125814,0,0,0,0,0
71,94,125875,0,0,0,0,0
87,94,125918,0,0,0,0,0
74,95,126027,0,0,0,0,0
75,94,126073,0,0,0,0,0
63,95,126090,0,0,0,0,0
72,95,126241,0,0,0,0,0
72,95,126270,0,0,0,0,0
53,95,126338,0,0,0,0,0
59,95,126348,0,0,0,0,0
69,94,126403,0,0,0,0,0
79,95,126814,0,0,0,0,0
50,95,126951,0,0,0,0,0
73,94,127052,0,0,0,0,0
66,94,127123,0,0,0,0,0
63,95,127194,0,0,0,0,0
70,95,127234,0,0,0,0,0
74,95,127383,0,0,0,0,0
90,94,127406,0,0,0,0,0
50,94,127461,0,0,0,0,0
71,94,127880,0,0,0,0,0
75,94,127939,0,0,0,0,0
73,94,128015,0,0,0,0,0
53,95,128044,0,0,0,0,0
68,94,128061,0,0,0,0,0
84,95,128081,0,0,0,0,0
80,94,128145,0,0,0,0,0
86,95,128380,0,0,0,0,0
40,95,128652,0,0,0,0,0
79,94,128703,0,0,0,0,0
69,95,128749,0,0,0,0,0
75,94,129212,0,0,0,0,0
68,95,129319,0,0,0,0,0
78,95,129356,0,0,0,0,0
73,94,129630,0,0,0,0,0
71,94,129665,0,0,0,0,0
42,95,129833,0,0,0,0,0
56,94,129893,0,0,0,0,0
71,95,129895,0,0,0,0,0
78,95,129987,0,0,0,0,0
75,95,130257,0,0,0,0,0
85,95,130367,0,0,0,0,0
77,95,130420,0,0,0,0,0
87,94,130455,0,0,0,0,0
55,95,130648,0,0,0,0,0
70,95,130665,0,0,0,0,0
71,94,130721,0,0,0,0,0
75,94,130744,0,0,0,0,0
53,94,130912,0,0,0,0,0
74,95,130990,0,0,0,0,0
54,95,131003,0,0,0,0,0
73,95,131192,0,0,0,0,0
34,95,131249,0,0,0,0,0
85,94,131383,0,0,0,0,0
89,94,131574,0,0,0,0,0
59,95,131575,0,0,0,0,0
70,95,131578,0,0,0,0,0
68,94,131864,0,0,0,0,0
77,95,131982,0,0,0,0,0
84,95,132082,0,0,0,0,0
72,95,132096,0,0,0,0,0
72,95,132164,0,0,0,0,0
71,94,132204,0,0,0,0,0
90,95,132220,0,0,0,0,0
81,95,132328,0,0,0,0,0
58,95,132493,0,0,0,0,0
74,94,132524,0,0,0,0,0
68,94,132526,0,0,0,0,0
32,94,132536,0,0,0,0,0
84,95,132691,0,0,0,0,0
90,95,132706,0,0,0,0,0
63,95,132833,0,0,0,0,0
80,95,132883,0,0,0,0,0
70,94,132977,0,0,0,0,0
78,95,133118,0,0,0,0,0
52,94,133334,0,0,0,0,0
72,95,133374,0,0,0,0,0
85,95,133437,0,0,0,0,0
69,95,133514,0,0,0,0,0
85,94,133548,0,0,0,0,0
73,94,133681,0,0,0,0,0
58,94,133910,0,0,0,0,0
71,95,133938,0,0,0,0,0
81,95,133942,0,0,0,0,0
65,94,133987,0,0,0,0,0
58,95,134077,0,0,0,0,0
67,94,134082,0,0,0,0,0
59,94,134111,0,0,0,0,0
82,95,134159,0,0,0,0,0
62,94,134164,0,0,0,0,0
65,94,134220,0,0,0,0,0
62,95,134250,0,0,0,0,0
64,94,134269,0,0,0,0,0
71,95,134278,0,0,0,0,0
77,94,134307,0,0,0,0,0
85,95,134389,0,0,0,0,0
73,94,134410,0,0,0,0,0
56,95,134497,0,0,0,0,0
82,94,134552,0,0,0,0,0
70,94,134677,0,0,0,0,0
66,95,134751,0,0,0,0,0
90,94,134766,0,0,0,0,0
70,94,134908,0,0,0,0,0
82,95,134972,0,0,0,0,0
61,94,135015,0,0,0,0,0
73,95,135038,0,0,0,0,0
67,95,135232,0,0,0,0,0
71,95,135237,0,0,0,0,0
81,95,135243,0,0,0,0,0
90,95,135343,0,0,0,0,0
83,95,135348,0,0,0,0,0
72,95,135361,0,0,0,0,0
76,94,135383,0,0,0,0,0
65,94,135389,0,0,0,0,0
50,94,135402,0,0,0,0,0
72,94,135447,0,0,0,0,0
74,94,135486,0,0,0,0,0
65,95,135529,0,0,0,0,0
78,95,135589,0,0,0,0,0
78,94,135606,0,0,0,0,0
77,95,135631,0,0,0,0,0
68,94,135800,0,0,0,0,0
72,94,135838,0,0,0,0,0
84,94,135896,0,0,0,0,0
86,94,135930,0,0,0,0,0
78,95,136149,0,0,0,0,0
78,94,136482,0,0,0,0,0
77,94,136517,0,0,0,0,0
55,95,136658,0,0,0,0,0
81,95,136893,0,0,0,0,0
66,94,136952,0,0,0,0,0
83,95,136981,0,0,0,0,0
78,95,137229,0,0,0,0,0
66,95,137258,0,0,0,0,0
67,95,137380,0,0,0,0,0
76,94,137392,0,0,0,0,0
54,94,137677,0,0,0,0,0
81,95,137684,0,0,0,0,0
76,95,137763,0,0,0,0,0
65,94,138030,0,0,0,0,0
76,95,138079,0,0,0,0,0
68,95,138151,0,0,0,0,0
84,94,138224,0,0,0,0,0
79,95,138266,0,0,0,0,0
81,94,138311,0,0,0,0,0
82,94,138366,0,0,0,0,0
81,95,138378,0,0,0,0,0
77,94,138433,0,0,0,0,0
73,95,138435,0,0,0,0,0
81,95,138618,0,0,0,0,0
90,94,138639,0,0,0,0,0
74,95,138657,0,0,0,0,0
70,95,138739,0,0,0,0,0
67,95,138748,0,0,0,0,0
73,94,138772,0,0,0,0,0
69,95,138940,0,0,0,0,0
90,95,139072,0,0,0,0,0
58,94,139101,0,0,0,0,0
69,95,139105,0,0,0,0,0
